SNR =  2.00, rawBER =  0.08, BLER =     1000/    1129 = 0.885740
SNR =  2.25, rawBER =  0.07, BLER =     1000/    1236 = 0.809061
SNR =  2.50, rawBER =  0.07, BLER =     1000/    1433 = 0.697837
SNR =  2.75, rawBER =  0.06, BLER =     1000/    1754 = 0.570125
SNR =  3.00, rawBER =  0.06, BLER =     1000/    2305 = 0.433839
SNR =  3.25, rawBER =  0.05, BLER =     1000/    3366 = 0.297089
SNR =  3.50, rawBER =  0.05, BLER =     1000/    5299 = 0.188715
SNR =  3.75, rawBER =  0.04, BLER =     1000/    9668 = 0.103434
SNR =  4.00, rawBER =  0.04, BLER =     1000/   19210 = 0.052056
SNR =  4.25, rawBER =  0.03, BLER =     1000/   45934 = 0.021770
SNR =  4.50, rawBER =  0.03, BLER =     1000/  133038 = 0.007517
