SNR =  2.00, rawBER =  0.08, BLER =     1000/    1038 = 0.963391
SNR =  2.25, rawBER =  0.07, BLER =     1000/    1062 = 0.941620
SNR =  2.50, rawBER =  0.07, BLER =     1000/    1103 = 0.906618
SNR =  2.75, rawBER =  0.06, BLER =     1000/    1184 = 0.844595
SNR =  3.00, rawBER =  0.06, BLER =     1000/    1294 = 0.772798
SNR =  3.25, rawBER =  0.05, BLER =     1000/    1495 = 0.668896
SNR =  3.50, rawBER =  0.05, BLER =     1000/    1826 = 0.547645
SNR =  3.75, rawBER =  0.04, BLER =     1000/    2374 = 0.421230
SNR =  4.00, rawBER =  0.04, BLER =     1000/    3365 = 0.297177
SNR =  4.25, rawBER =  0.03, BLER =     1000/    5091 = 0.196425
SNR =  4.50, rawBER =  0.03, BLER =     1000/    8485 = 0.117855
