SNR =  2.00, rawBER =  0.08, BLER =     1000/    1021 = 0.979432
SNR =  2.25, rawBER =  0.07, BLER =     1000/    1047 = 0.955110
SNR =  2.50, rawBER =  0.07, BLER =     1000/    1089 = 0.918274
SNR =  2.75, rawBER =  0.06, BLER =     1000/    1159 = 0.862813
SNR =  3.00, rawBER =  0.06, BLER =     1000/    1289 = 0.775795
SNR =  3.25, rawBER =  0.05, BLER =     1000/    1507 = 0.663570
SNR =  3.50, rawBER =  0.05, BLER =     1000/    1883 = 0.531067
SNR =  3.75, rawBER =  0.04, BLER =     1000/    2517 = 0.397298
SNR =  4.00, rawBER =  0.04, BLER =     1000/    3728 = 0.268240
SNR =  4.25, rawBER =  0.03, BLER =     1000/    6205 = 0.161160
SNR =  4.50, rawBER =  0.03, BLER =     1000/   11774 = 0.084933
