SNR =  2.00, rawBER =  0.08, BLER =     1000/    1028 = 0.972763
SNR =  2.25, rawBER =  0.07, BLER =     1000/    1057 = 0.946074
SNR =  2.50, rawBER =  0.07, BLER =     1000/    1098 = 0.910747
SNR =  2.75, rawBER =  0.06, BLER =     1000/    1181 = 0.846740
SNR =  3.00, rawBER =  0.06, BLER =     1000/    1334 = 0.749625
SNR =  3.25, rawBER =  0.05, BLER =     1000/    1548 = 0.645995
SNR =  3.50, rawBER =  0.05, BLER =     1000/    1969 = 0.507872
SNR =  3.75, rawBER =  0.04, BLER =     1000/    2554 = 0.391543
SNR =  4.00, rawBER =  0.04, BLER =     1000/    3670 = 0.272480
SNR =  4.25, rawBER =  0.03, BLER =     1000/    5898 = 0.169549
SNR =  4.50, rawBER =  0.03, BLER =     1000/   11116 = 0.089960
