SNR =  2.00, rawBER =  0.08, BLER =     1000/    1094 = 0.914077
SNR =  2.25, rawBER =  0.07, BLER =     1000/    1158 = 0.863558
SNR =  2.50, rawBER =  0.07, BLER =     1000/    1271 = 0.786782
SNR =  2.75, rawBER =  0.06, BLER =     1000/    1467 = 0.681663
SNR =  3.00, rawBER =  0.06, BLER =     1000/    1874 = 0.533618
SNR =  3.25, rawBER =  0.05, BLER =     1000/    2453 = 0.407664
SNR =  3.50, rawBER =  0.05, BLER =     1000/    3523 = 0.283849
SNR =  3.75, rawBER =  0.04, BLER =     1000/    5582 = 0.179147
SNR =  4.00, rawBER =  0.04, BLER =     1000/   10707 = 0.093397
SNR =  4.25, rawBER =  0.03, BLER =     1000/   21565 = 0.046371
SNR =  4.50, rawBER =  0.03, BLER =     1000/   51469 = 0.019429
