SNR =  2.00, rawBER =  0.08, BLER =     1000/    1056 = 0.946970
SNR =  2.25, rawBER =  0.07, BLER =     1000/    1092 = 0.915751
SNR =  2.50, rawBER =  0.07, BLER =     1000/    1170 = 0.854701
SNR =  2.75, rawBER =  0.06, BLER =     1000/    1294 = 0.772798
SNR =  3.00, rawBER =  0.06, BLER =     1000/    1502 = 0.665779
SNR =  3.25, rawBER =  0.05, BLER =     1000/    1869 = 0.535045
SNR =  3.50, rawBER =  0.05, BLER =     1000/    2393 = 0.417885
SNR =  3.75, rawBER =  0.04, BLER =     1000/    3443 = 0.290444
SNR =  4.00, rawBER =  0.04, BLER =     1000/    5550 = 0.180180
SNR =  4.25, rawBER =  0.03, BLER =     1000/    9644 = 0.103691
SNR =  4.50, rawBER =  0.03, BLER =     1000/   18649 = 0.053622
