SNR =  2.00, rawBER =  0.08, BLER =     1000/    1049 = 0.953289
SNR =  2.25, rawBER =  0.07, BLER =     1000/    1097 = 0.911577
SNR =  2.50, rawBER =  0.07, BLER =     1000/    1177 = 0.849618
SNR =  2.75, rawBER =  0.06, BLER =     1000/    1312 = 0.762195
SNR =  3.00, rawBER =  0.06, BLER =     1000/    1570 = 0.636943
SNR =  3.25, rawBER =  0.05, BLER =     1000/    2002 = 0.499500
SNR =  3.50, rawBER =  0.05, BLER =     1000/    2729 = 0.366435
SNR =  3.75, rawBER =  0.04, BLER =     1000/    3979 = 0.251319
SNR =  4.00, rawBER =  0.04, BLER =     1000/    6947 = 0.143947
SNR =  4.25, rawBER =  0.03, BLER =     1000/   13317 = 0.075092
SNR =  4.50, rawBER =  0.03, BLER =     1000/   29751 = 0.033612
